industry,weighted_score,environment_score_norm,social_score_norm,governance_score_norm,env_social_interaction,env_gov_interaction,social_gov_interaction,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,total_grade,total_level,buy_signal
21,0.22109869847036834,0.6564945404995554,0.1371965910663639,-1.675819689642165,0.09006881301021796,-1.1001664771117405,-0.22991674866079698,3,1,3,3,0,2,3,0,0
24,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
42,0.8773725900280517,0.6564945404995554,0.6110644766524181,1.32424706456864,0.4011604928155305,0.8693609681618742,0.8092003394691369,3,1,3,3,1,2,3,0,1
2,-1.3072940489085962,-0.9986396654914664,-1.5125656772702696,-1.037507614278164,1.5105080819830554,1.036096256867595,1.5692984072637128,0,2,2,3,0,2,1,1,0
33,0.7005439792876054,0.6564945404995554,0.2249499032119295,0.7710432659198391,0.14767838334453512,0.5061856945653213,0.17344610804087782,3,1,3,3,1,2,3,0,1
17,0.8164672131943734,0.8633863162484331,0.36535520264483445,0.5582725741318387,0.3154426825337234,0.4820049012422185,0.2039677894529913,3,1,3,3,1,2,3,0,0
17,1.9469725161888356,2.0357730454920735,1.2955403113878299,0.7710432659198391,2.6374260452717517,1.5696690976677854,0.9989176328232776,4,0,3,3,1,2,0,0,1
18,0.9276195259158369,1.0357961293724978,0.18984857835370325,0.8774286118138392,0.1966444226256372,0.9088371599174585,0.16657857455972072,3,1,3,3,1,2,3,0,1
4,0.4212282298933965,0.6564945404995554,0.18984857835370325,-0.39919553891416293,0.12463455521080825,-0.26206969188892576,-0.07578670554799426,3,1,3,3,0,2,3,0,1
26,0.3663949345682877,0.6909765031243683,0.1371965910663639,-0.8247369224901637,0.09479962073562007,-0.5698738346998066,-0.11315109429221444,3,1,3,3,0,2,3,0,0
11,0.8307799767502878,0.6909765031243683,0.2249499032119295,1.4519094796414402,0.15543509749954415,1.0032353350957637,0.3266068969178249,3,1,3,3,1,2,3,0,1
44,1.5661108930555656,1.8150884846932707,0.24250056564104264,0.7284891275622389,0.4401599842266611,1.3222722266624671,0.17665902549719262,4,0,3,3,1,2,0,0,0
18,1.2525497113235107,1.2082059424965625,0.9620777252346806,1.1965846494958399,1.1623880247721161,1.4457206842210402,1.1512074376376953,3,1,3,3,1,2,0,0,1
21,0.482198203338868,0.6220125778747424,0.24250056564104264,0.4518872282378385,0.1508384019704681,0.28107953974489003,0.10958290845363877,2,1,3,3,1,2,3,0,0
44,-0.38979145925882597,-0.30210402047024476,0.5233111645068526,-1.1864470985297644,-0.1580944067544858,0.35843043854109846,-0.6208810127573874,1,2,3,3,0,2,3,0,0
0,0.6566921079673572,0.6909765031243683,0.17229791592459015,0.4518872282378385,0.11905381144118972,0.31224345677434495,0.07785922765831918,3,1,3,3,1,2,3,0,0
39,1.292442733149571,1.001314166747685,1.435945610820735,1.5157406871778403,1.4378326827939598,1.5177326231870427,2.176521186895424,3,1,3,3,1,2,0,0,1
31,-0.2687097244959935,-0.21245091764573107,0.8392230882308888,-1.1438929601721641,-0.17829371520413664,0.24302110907706798,-0.9599813826412567,1,2,3,3,0,2,3,0,0
34,0.6685686564499244,0.6564945404995554,0.3127032153574951,0.4518872282378385,0.20528795367885228,0.29666149825961746,0.14130658924895836,3,1,3,3,1,2,3,0,0
37,0.10671655515923999,-0.3227931980451325,0.8216724258017757,1.0901993036018396,-0.265230270070057,-0.35190891971621413,0.89578670639793,1,2,3,3,1,2,3,0,0
13,-1.3705064475920354,-0.9641577028666535,-1.5125656772702696,-1.569434343748165,1.458351848831847,1.5131822116682645,2.3738725210826646,0,2,2,3,0,2,1,1,0
24,-0.14853234229826678,-0.3779643382448332,1.1024830246675856,-0.18642484712616259,-0.41669926684464614,0.07046194397643424,-0.20553022933284398,1,2,3,3,0,2,3,0,0
33,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
13,-1.4239186174576912,-1.308977329114783,-1.5652176645576088,-0.8247369224901637,2.048834438035897,1.0795619340235203,1.2908927996944837,0,2,2,3,0,2,1,1,0
28,-0.5793271463477534,-0.550374151368898,0.18984857835370325,-1.1438929601721641,-0.10448775020001116,0.6295691172116115,-0.21716645227749465,1,2,3,3,0,2,2,1,0
26,0.8379871130089398,0.7599404283739942,0.41800718993217384,0.9838139577078394,0.31766056298046574,0.7476400004608101,0.41124130787750446,3,1,3,3,1,2,3,0,1
35,1.2864537044275925,1.2013095499716,1.435945610820735,0.7710432659198391,1.7250151755187513,0.9262616387907946,1.1071761934504776,3,1,3,3,1,2,0,0,1
9,-1.1285459959891488,-0.7710587121677009,-0.986045804396876,-1.2502783060661644,0.7602992080766199,0.9640379805265914,1.2328316780249746,0,2,2,3,0,2,1,1,0
35,-1.3193459310517457,-1.1710494786155312,-0.8280898425348578,-1.569434343748165,0.9697341783472626,1.8378852699675972,1.299632638583216,0,2,2,3,0,2,1,1,0
4,0.40332574033925467,0.3461568768762388,0.5408618269359657,0.4518872282378385,0.18722304083373068,0.15642387162707028,0.24440855183374705,2,1,3,3,1,2,3,0,0
42,0.8668156580435479,0.7944223909988072,0.6110644766524181,0.7710432659198391,0.4854433025966488,0.6125340348755677,0.47115714976567774,3,1,3,3,1,2,3,0,0
32,0.6408567099906007,0.6564945404995554,0.18984857835370325,0.4518872282378385,0.12463455521080825,0.29666149825961746,0.08579014785714907,3,1,3,3,1,2,3,0,0
17,1.1860613416134123,1.132345624721974,1.2428883241004907,0.6646579200258389,1.4073791558132176,0.7526224876780664,0.8260955683210328,3,1,3,3,1,2,0,0,1
24,-0.6143200537649217,-0.8262298523674017,0.1371965910663639,0.19656239809223808,-0.11335591918207262,-0.1624057211567323,0.026967690950084614,0,2,3,3,0,2,2,1,0
28,0.40241215968674904,0.1944362413270618,0.6637164639397576,0.7710432659198391,0.12905053455533483,0.1499187545259957,0.5117541100008778,2,1,3,3,1,2,3,0,0
44,2.1857215933768557,1.5461291762197296,3.2787651658776125,0.4518872282378385,5.069394484936298,0.6986760279395862,1.4816321028512112,4,0,4,1,1,2,0,0,1
44,0.7517044958278957,0.8289043536236201,0.24250056564104264,0.4518872282378385,0.2010097746160507,0.37457129083325486,0.10958290845363877,3,1,3,3,1,2,3,0,0
12,1.146472846671521,0.932350241498059,1.57635091025364,0.6646579200258389,1.4697111518606663,0.6196939722496885,1.047734117240022,3,1,3,3,1,2,0,0,1
18,0.7016605778628893,0.6909765031243683,0.295152552928382,0.5582725741318387,0.20394347891068343,0.3857532310638576,0.1647755754849116,3,1,3,3,1,2,3,0,1
4,0.473265414736595,0.5875306152499294,0.20739924078281638,0.5582725741318387,0.12185340353949636,0.32800222895684106,0.11578530802481193,2,1,3,3,1,2,3,0,1
21,0.7822586932061242,0.6771837180744431,0.6110644766524181,0.6646579200258389,0.4138029142826983,0.45009552153072346,0.406148844053474,3,1,3,3,1,2,3,0,1
41,0.40058499838173833,0.10478313850254811,1.0498310373802462,0.5157184357742386,0.1100045909940881,0.05403859628404951,0.5414172204249867,2,1,3,3,1,2,3,0,1
41,0.3040499761003584,0.09099035345262294,0.4706591772195132,0.7710432659198391,0.04282544489092421,0.07015749929331089,0.3628985891384778,2,1,3,3,1,2,3,0,0
34,-0.4047871012822695,-1.0331216281162794,0.73391911365621,0.6646579200258389,-0.7582277096061604,-0.6866724724774745,0.4878051515499438,0,2,3,3,1,2,2,1,0
17,2.2027750988902843,2.0357730454920735,2.1028707831270337,0.4518872282378385,4.280967658442823,0.9199398388487162,0.9502604495296081,4,0,4,1,1,2,0,0,1
10,0.6462366849442421,0.6564945404995554,0.1371965910663639,0.5582725741318387,0.09006881301021796,0.3665028970281854,0.0765930940567322,3,1,3,3,1,2,3,0,0
20,-0.19750580212498334,-0.515892188744085,0.3478045402157214,0.4518872282378385,-0.17942964550701865,-0.2331250912411164,0.15716842964661817,1,2,3,3,1,2,3,0,0
18,0.6883629039208702,0.7599404283739942,0.1371965910663639,0.4518872282378385,0.10426123618642429,0.3434073738037999,0.06199738726065938,3,1,3,3,1,2,3,0,1
16,-0.9948679219266237,-0.6676128242932621,-0.863191167393084,-1.4630489978541648,0.5762774931682948,0.9767502735368456,1.2628909724110182,1,2,2,3,0,2,2,1,0
0,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
32,0.6889350453396105,1.0357961293724978,0.4531085147904001,-0.4630267464505631,0.4693280458056176,-0.47960131176943416,-0.2098013613924458,3,1,3,3,0,2,3,0,0
39,1.2420942883003976,1.1392420172469366,1.01472971252202,1.30296999538984,1.1560227246539903,1.484398165960153,1.32216236884675,3,1,3,3,1,2,0,0,1
28,0.9060996261012705,1.0357961293724978,0.4004565275030607,0.4518872282378385,0.4147913211696215,0.46806304192161957,0.18096119024310783,3,1,3,3,1,2,3,0,1
5,0.2685402957888439,0.37374244697608916,0.36535520264483445,0.34550188234383833,0.13654874745192536,0.12912871894203098,0.1262309102379048,2,1,3,3,0,2,3,0,0
20,0.5913203368325418,0.5530486526251165,0.5057605020777395,0.9838139577078394,0.27971016422509626,0.544096983744104,0.4975742412014048,2,1,3,3,1,2,3,0,0
36,0.8679322566188318,1.0357961293724978,0.15474725349547702,0.5582725741318387,0.16028660620163981,0.5782565714205794,0.08639114754875213,3,1,3,3,1,2,3,0,1
9,-1.0384060382753049,-0.7572659271177757,-0.582380568527274,-1.2502783060661644,0.4410169611611835,0.9467931605984362,0.72813779070413,0,2,2,3,0,2,2,1,0
18,0.43601162590666187,0.20822902637698698,0.8567737506600019,0.6646579200258389,0.1784051639252916,0.13840107156073372,0.5694614590464137,2,1,3,3,1,2,3,0,0
20,0.6897840293803217,0.7254584657491813,0.15474725349547702,0.5582725741318387,0.11226270509972838,0.4050035650995298,0.08639114754875213,3,1,3,3,1,2,3,0,0
18,-0.17974173388182754,-0.550374151368898,0.3478045402157214,0.6646579200258389,-0.19142262866347742,-0.365810538684838,0.23117104227532462,1,2,3,3,1,2,3,0,0
35,-1.3424899742485432,-1.2400134038651571,-0.7929885176766316,-1.569434343748165,0.9833163910301853,1.9461196227340412,1.2445434138396545,0,2,2,3,0,2,1,1,0
44,2.008892982636409,2.0357730454920735,1.6465535599700925,0.6646579200258389,3.3520093553461305,1.3530926780614292,1.094394864380862,4,0,3,3,1,2,0,0,1
44,0.8196139909974469,0.7599404283739942,0.26005122807015574,1.0901993036018396,0.19762344165881743,0.8284865257922122,0.28350766774288694,3,1,3,3,1,2,3,0,0
18,-1.458357839630917,-1.2400134038651571,-1.424812365124704,-1.4630489978541648,1.7667864307474492,1.8142003678506498,2.0845703029259206,0,2,2,3,0,2,1,1,0
28,0.4124892311265035,0.6564945404995554,0.1371965910663639,-0.3779184697353629,0.09006881301021796,-0.2481014121352122,-0.051849125748708605,3,1,3,3,0,2,3,0,0
0,1.29755509356864,0.7944223909988072,0.6637164639397576,2.579594146117842,0.5272712202282958,2.0492873493654624,1.7121191050610325,3,1,3,3,2,0,0,0,1
24,0.6660309324151874,0.6564945404995554,0.2249499032119295,0.5582725741318387,0.14767838334453512,0.3665028970281854,0.12558336151683186,3,1,3,3,1,2,3,0,0
16,-1.6060626065399866,-1.412423216989222,-1.6178696518449482,-1.675819689642165,2.285116658328074,2.3669666371382663,2.711257817836279,0,2,2,3,0,2,1,1,0
20,-1.6060626065399866,-1.412423216989222,-1.6178696518449482,-1.675819689642165,2.285116658328074,2.3669666371382663,2.711257817836279,0,2,2,3,0,2,1,1,0
4,0.4353010631769356,0.5185666900003035,0.27760189049926887,0.4518872282378385,0.14395509349403257,0.23433366420070761,0.12544474885129855,2,1,3,3,1,2,3,0,1
16,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
36,1.0380612759075734,1.001314166747685,0.874324413089115,0.7284891275622389,0.875473421159486,0.7294464837497313,0.636935828897656,3,1,3,3,1,2,0,0,1
36,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
41,0.45418172999537637,0.5392558675751913,0.3127032153574951,0.4518872282378385,0.1686270436911579,0.24368283930954407,0.14130658924895836,2,1,3,3,1,2,3,0,1
24,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
26,0.7056747958814721,0.8426971386735453,0.6988177887979838,0.02634584466183778,0.5888917510742349,0.022201567912468394,0.018410944910600642,3,1,3,3,0,2,3,0,0
8,2.0552825779913935,2.0357730454920735,1.6992055472574317,0.8774286118138392,3.459196851857287,1.7862455172741418,1.4909315645164634,4,0,3,3,1,2,0,0,1
19,1.1787526963933717,0.8633863162484331,1.435945610820735,1.30296999538984,1.2397757912596206,1.1249664645018718,1.8709940459111538,3,1,3,3,1,2,0,0,1
39,0.15229407882310905,-0.033144711996703706,0.24250056564104264,0.5582725741318387,-0.0080376114072101,-0.018503783685258214,0.13538141500885179,2,1,3,3,1,2,3,0,0
0,0.22109869847036834,0.6564945404995554,0.1371965910663639,-1.675819689642165,0.09006881301021796,-1.1001664771117405,-0.22991674866079698,3,1,3,3,0,2,3,0,0
20,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
27,0.813597278013271,0.932350241498059,1.435945610820735,-0.7183515765961634,1.33880423702679,-0.6697552659199444,-1.0315137934394158,3,1,3,3,0,2,3,0,1
35,-1.0221184640159955,-1.2400134038651571,0.15474725349547702,-1.3566636519601645,-0.1918886685457108,1.6822811129672584,-0.20993997405797918,0,2,3,3,0,2,1,1,0
20,1.0768376991583488,1.0702780919973107,0.48820983964862635,1.26041585703224,0.5225202956734448,1.3489954785876208,0.6153474234522958,3,1,3,3,1,2,0,0,1
9,1.0528815842704358,0.7599404283739942,1.5236989229663005,0.7710432659198391,1.157920412232004,0.5859469497980061,1.1748377938424777,3,1,3,3,1,2,0,0,0
4,-0.15761278029892414,-0.47451383359430954,0.43555785236128697,0.4518872282378385,-0.20667822627605856,-0.21442674102344347,0.19682303064076764,1,2,3,3,1,2,3,0,0
43,0.4456549772386616,0.4633955498006028,0.4531085147904001,0.4518872282378385,0.20996846933063204,0.20940253057714367,0.20475395083959755,2,1,3,3,1,2,3,0,1
35,0.9765468453055582,0.932350241498059,0.5935138142233051,0.9838139577078394,0.5533627480235326,0.9172591810580653,0.5839071745253052,3,1,3,3,1,2,3,0,1
17,1.3729393395314156,1.4013049331955152,0.26005122807015574,1.0901993036018396,0.3644110687782613,1.527701662303573,0.28350766774288694,4,0,3,3,1,2,0,0,1
41,0.6527332584731679,0.6909765031243683,0.15474725349547702,0.4518872282378385,0.1069267160884049,0.31224345677434495,0.06992830745948928,3,1,3,3,1,2,3,0,1
39,0.9485303719620667,0.6840801105994058,1.3306416362460562,0.6646579200258389,0.9102654776913764,0.45467926344204684,0.8844215022470827,3,1,3,3,1,2,3,0,1
35,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
12,0.981317766490864,1.1392420172469366,0.4706591772195132,0.4518872282378385,0.5361947104913417,0.514808917465802,0.21268487103842745,3,1,3,3,1,2,3,0,0
44,2.036503420134343,1.587507531369505,2.559188006283975,0.4518872282378385,4.0627302341663185,0.7173743781572591,1.1564643746991854,4,0,4,1,1,2,0,0,1
35,0.34942448184144914,0.22202181142691216,0.5935138142233051,0.4518872282378385,0.13177301214075401,0.1003288209740514,0.26820131243023676,2,1,3,3,1,2,3,0,0
26,-0.9468818674516044,-0.9296757402418405,-0.003208708366541076,-0.9311222683841639,0.0029830583258842617,0.8656417841157092,0.0029876998128369717,0,2,2,3,0,2,2,1,0
10,1.673618111254407,1.4357868958203281,2.032668133410581,0.13273119055583796,2.9184782695024785,0.19057370406670304,0.2697984613524993,4,0,4,1,0,2,0,0,1
28,1.3499983142573966,1.3944085406705526,0.33025387778660825,0.8774286118138392,0.46050882777521546,1.2234939501419244,0.289774201532441,4,0,3,3,1,2,0,0,1
17,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
4,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,1
13,0.6329390110022225,0.6564945404995554,0.15474725349547702,0.4518872282378385,0.1015907270770814,0.29666149825961746,0.06992830745948928,3,1,3,3,1,2,3,0,0
26,0.9233561495374789,0.932350241498059,0.6637164639397576,0.5582725741318387,0.6188162054404708,0.5205055693135628,0.3705346988173302,3,1,3,3,1,2,3,0,1
24,-0.25780212519032497,-0.30900041299520736,0.03189261649168517,0.4518872282378385,-0.009854831667428478,-0.13963334015275164,0.014411866067679989,1,2,2,3,1,2,3,0,0
36,-0.8179285741373888,-0.6538200392433369,-0.1962659950867854,-1.2502783060661644,0.1283226406097746,0.8174570111372723,0.24538711587549622,1,2,2,3,0,2,2,1,0
39,-1.4847132572425814,-1.377941254364409,-1.5301163396993827,-1.080061752635764,2.1084104284488454,1.4882616462179468,1.6526201355923353,0,2,2,3,0,2,1,1,0
21,0.742670198264233,0.6564945404995554,0.48820983964862635,0.6646579200258389,0.3205070943474866,0.4363442957967533,0.32449253655700433,3,1,3,3,1,2,3,0,0
28,-0.7335838553101434,-0.21245091764573107,-0.6701338806728397,-1.4630489978541648,0.14237055789443964,0.3108261021547845,0.9804387025465207,1,2,2,3,0,2,2,1,0
35,1.7922728590312922,2.0357730454920735,0.8392230882308888,0.4518872282378385,1.7084677421750596,0.9199398388487162,0.3792341952138553,4,0,3,3,1,2,0,0,1
32,0.9589857949851808,1.0357961293724978,0.5584124893650788,0.5582725741318387,0.5784014950776097,0.5782565714205794,0.3117463778652106,3,1,3,3,1,2,3,0,0
17,0.9113780920935227,0.9185574564481338,0.5233111645068526,0.7284891275622389,0.4806913722003254,0.6691591200636903,0.3812264936751763,3,1,3,3,1,2,3,0,0
20,0.861435683089906,0.7944223909988072,0.6637164639397576,0.6646579200258389,0.5272712202282958,0.5280191340232209,0.44114440440910396,3,1,3,3,1,2,3,0,1
33,0.9326949739853096,0.7944223909988072,0.9796283876637938,0.6646579200258389,0.7782387260181775,0.5280191340232209,0.6511177665428833,3,1,3,3,1,2,3,0,1
28,1.0381627848689632,1.0702780919973107,0.8216724258017757,0.5582725741318387,0.8794179961339263,0.5975069054562515,0.45871718024550956,3,1,3,3,1,2,0,0,1
9,0.8794212254306394,1.001314166747685,0.8567737506600019,0.34550188234383833,0.8578996942334087,0.3459559294288772,0.2960169435958211,3,1,3,3,0,2,3,0,0
44,0.9010241780317972,0.897868278873246,0.5759631517941919,0.6646579200258389,0.5171390437958612,0.5967752626930716,0.3828184704830541,3,1,3,3,1,2,3,0,0
20,0.8470214105726025,0.932350241498059,0.17229791592459015,0.7710432659198391,0.1606420035219039,0.7188823751858141,0.13284914780567783,3,1,3,3,1,2,3,0,1
1,0.7332298648550131,0.7599404283739942,0.1371965910663639,0.7284891275622389,0.10426123618642429,0.5536083396654452,0.09994622493044869,3,1,3,3,1,2,3,0,1
39,-1.4105563469038784,-1.308977329114783,-0.8982924922513102,-1.675819689642165,1.175844507270982,2.193609981425766,1.5053762455724777,0,2,2,3,0,2,1,1,0
17,-1.4821109365960516,-1.343459291739596,-1.3195083905500251,-1.4630489978541648,1.7727058078127909,1.9655467704374818,1.9305054284543761,0,2,2,3,0,2,1,1,0
9,1.3667472928866589,1.4150977182454403,0.3478045402157214,0.8774286118138392,0.4921774112546718,1.241647226501028,0.30517365490403103,4,0,3,3,1,2,0,0,1
17,0.9960365658923356,1.0357961293724978,0.6461658015106444,0.6646579200258389,0.6692960361376031,0.6884501009195391,0.42947921762389396,3,1,3,3,1,2,3,0,0
33,0.44372630697226073,0.5392558675751913,0.18984857835370325,0.5582725741318387,0.10237695982804293,0.3010517613069,0.105987254532792,2,1,3,3,1,2,3,0,0
19,0.7095782768512675,0.7599404283739942,0.15474725349547702,0.5582725741318387,0.11759869411105188,0.42425389913520195,0.08639114754875213,3,1,3,3,1,2,3,0,0
26,0.457596122333021,0.7254584657491813,0.5233111645068526,-0.9311222683841639,0.37964051451255865,-0.6754905322468729,-0.4872666785663789,3,1,3,3,0,2,3,0,0
17,2.064722911400614,1.94611994266756,4.4195582237699655,0.5582725741318387,8.600990397059148,1.0864653899623251,2.4673181461095957,4,0,0,1,1,2,0,0,1
20,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
18,0.7653066966540837,0.7116656806992561,0.295152552928382,0.8774286118138392,0.21004994248990017,0.6244358302914992,0.2589752947892609,3,1,3,3,1,2,3,0,1
20,1.0885112297181374,0.9875213816977597,1.1024830246675856,0.7710432659198391,1.0887255598180594,0.7614217113099127,0.8500621119608778,3,1,3,3,1,2,0,0,1
44,0.6864711460040657,1.001314166747685,0.48820983964862635,-0.39919553891416293,0.4888514287857852,-0.39972014841722814,-0.19489119004173047,3,1,3,3,0,2,3,0,0
44,0.6111791809152805,0.31167491425142585,6.5782897025508795,-4.3354533369921695,2.050287878963583,-1.3512520470480924,-28.519868042625436,2,1,1,0,3,1,3,0,0
28,0.7477456463337068,0.7254584657491813,0.48820983964862635,0.4518872282378385,0.3541759612351463,0.32782541528907244,0.22061579123725736,3,1,3,3,1,2,3,0,0
13,0.7822586932061242,0.7944223909988072,0.3127032153574951,0.6646579200258389,0.2484184360173162,0.5280191340232209,0.20784066870490467,3,1,3,3,1,2,3,0,0
23,0.7887552667350494,0.8358007461485827,0.3127032153574951,0.5582725741318387,0.26135758071885534,0.46660463401368074,0.17457362897693152,3,1,3,3,1,2,3,0,0
4,-1.4442019535607862,-1.2055314412403442,-1.3546097154082515,-1.569434343748165,1.6330246025342818,1.8920024463508192,2.1259710097366376,0,2,2,3,0,2,1,1,0
19,0.7517044958278957,0.8289043536236201,0.24250056564104264,0.4518872282378385,0.2010097746160507,0.37457129083325486,0.10958290845363877,3,1,3,3,1,2,3,0,0
20,0.8060117901712583,0.7116656806992561,0.6286151390815313,0.6646579200258389,0.4473638208523155,0.47301423108734036,0.41781403083868407,3,1,3,3,1,2,3,0,1
20,0.7005439792876054,0.6909765031243683,0.1371965910663639,0.7710432659198391,0.09479962073562007,0.5327727796428828,0.10578450764887783,3,1,3,3,1,2,3,0,0
39,-1.4189169940874105,-1.343459291739596,-1.0913497789715547,-1.3566636519601645,1.4661840010972895,1.8226223889912563,1.4805945767054678,0,2,2,3,0,2,1,1,0
19,-0.44691332025889713,-0.4124463008696462,-0.6350325558146135,0.4518872282378385,0.26191682857753446,-0.186379215696934,-0.28696310148785614,1,2,2,3,1,2,3,0,0
35,-0.9056415448652849,-0.6193380766185239,-0.5472792436690479,-1.4630489978541648,0.33895087414722863,0.9061219523296573,0.8006963489963858,1,2,2,3,0,2,2,1,0
12,0.9694412180082964,1.1599311948218245,0.36535520264483445,0.4518872282378385,0.42378689673819264,0.5241580925746385,0.16509934984544805,3,1,3,3,1,2,3,0,0
1,-0.748071952526639,-0.7572659271177757,0.3829058650739476,-1.2928324444237644,-0.28996156491405684,0.9790179596345022,-0.4950331255277478,0,2,3,3,0,2,2,1,0
24,1.6339188792637283,2.0357730454920735,0.1371965910663639,0.4518872282378385,0.27930112202630225,0.9199398388487162,0.06199738726065938,4,0,3,3,1,2,0,0,1
13,-0.3054098280819841,-0.28831123542031956,0.9094257379473413,-1.2502783060661644,-0.2621976580306338,0.36046928304116027,-1.1370352711337735,1,2,3,3,0,2,3,0,0
13,1.5125141614419297,1.0702780919973107,2.278377407418165,0.6646579200258389,2.438497424461293,0.711368810476156,1.5143415886484208,3,1,4,1,1,2,0,0,1
33,0.8441791596536976,0.7599404283739942,0.7514697760853232,0.5582725741318387,0.57107226354839,0.42425389913520195,0.41952496627742986,3,1,3,3,1,2,3,0,1
17,0.6566921079673572,0.6909765031243683,0.17229791592459015,0.4518872282378385,0.11905381144118972,0.31224345677434495,0.07785922765831918,3,1,3,3,1,2,3,0,0
39,0.5276742180413478,0.6564945404995554,0.4531085147904001,-0.0800395012321624,0.2974632662137597,-0.05254549558322205,-0.036266579527869505,3,1,3,3,0,2,3,0,0
39,0.4386508589027874,0.4496027647506777,0.2249499032119295,0.7710432659198391,0.10113809841448085,0.3466631840999516,0.17344610804087782,2,1,3,3,1,2,3,0,0
44,0.23678644704873994,0.6564945404995554,0.1371965910663639,-1.569434343748165,0.09006881301021796,-1.0303250783431728,-0.21532104186472417,3,1,3,3,0,2,3,0,0
17,1.242398815184565,1.2151023350215253,0.5935138142233051,1.6221260330718406,0.7211800215302697,1.9710491304847975,0.9627542090393872,3,1,3,3,1,2,0,0,1
44,-0.3521870031077291,-0.23314009522061885,0.6110644766524181,-1.2928324444237644,-0.14246363027268238,0.30141107919726184,-0.7900039810510741,1,2,3,3,0,2,3,0,0
24,0.7055179183956894,0.6909765031243683,0.18984857835370325,0.7284891275622389,0.1311809067939745,0.5033688699270777,0.13830262521382064,3,1,3,3,1,2,3,0,0
30,0.9471092465026131,0.9530394190729468,0.7163684512270969,0.5582725741318387,0.682727372599659,0.5320557697349662,0.39992885929338995,3,1,3,3,1,2,3,0,1
39,0.22109869847036834,0.6564945404995554,0.1371965910663639,-1.675819689642165,0.09006881301021796,-1.1001664771117405,-0.22991674866079698,3,1,3,3,0,2,3,0,0
35,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
21,-1.5725646492814631,-1.377941254364409,-1.5301163396993827,-1.675819689642165,2.1084104284488454,2.3091810852340995,2.5641990895114253,0,2,2,3,0,2,1,1,0
40,-1.1504719316492733,-1.343459291739596,-1.6178696518449482,0.5582725741318387,2.173542016594601,-0.7500164770408012,-0.9032122551452609,0,2,2,3,1,2,1,1,0
37,-0.9825022848119068,-0.7917478897425887,-0.6174818933855003,-0.7183515765961634,0.488889986042228,0.568753344863274,0.44356909163305824,0,2,2,3,0,2,2,1,0
31,2.069493832585918,1.8633632323680087,1.6992055472574317,1.6221260330718406,3.166237140995259,3.0226100082930403,2.7563255537463633,4,0,3,3,1,2,0,0,1
27,-0.6353324087725407,-0.4814102261192721,-0.24891798237412477,-0.5055808848081631,0.1198316621798804,0.24339180807707944,0.12584817377337273,1,2,2,3,0,2,2,1,0
41,-1.3167620665800135,-1.377941254364409,-0.30156996966146415,-1.675819689642165,0.41554570227395465,2.3091810852340995,0.505376892963472,0,2,2,3,0,2,1,1,0
3,-1.1107357873089974,-0.7779551046926635,-0.8105391801057447,-1.3566636519601645,0.6305630927166702,1.0554234133934008,1.099629044139057,0,2,2,3,0,2,2,1,0
0,0.8326071380552985,0.7254584657491813,0.5584124893650788,0.8774286118138392,0.4051050677899711,0.6365380145309018,0.4899670953631114,3,1,3,3,1,2,3,0,0
10,-1.144750517461867,-0.7710587121677009,-1.003596466825989,-1.3353865827813645,0.7738317992469018,1.0296614587654258,1.3401892563262083,0,2,2,3,0,2,1,1,0
38,0.9496469705373506,1.1047600546221237,0.41800718993217384,0.4518872282378385,0.4617976459819088,0.49922695895107455,0.18889211044193774,3,1,3,3,1,2,3,0,1
